"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA010120220805451285","눈꽃가츠","","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","51","강원특별자치도","51790","화천군","51790250","화천읍","5179025022","화천읍","5179025022100520017","1","대지",52,17,"강원특별자치도 화천군 화천읍 하리 52-17","517904493107","강원특별자치도 화천군 화천읍 중앙로4길",21,6,"4279025022000520017009320","그린장여관","강원특별자치도 화천군 화천읍 중앙로4길 21-6","209804","24128","","","",127.705382289922,38.1034698585234
"MA010120220805451127","떡있는마을","","I2","음식","I210","기타 간이","I21002","떡/한과","C10711","떡류 제조업","51","강원특별자치도","51110","춘천시","51110705","신사우동","5111011800","우두동","5111011800107420001","1","대지",742,1,"강원특별자치도 춘천시 우두동 742-1","511103013022","강원특별자치도 춘천시 영서로",2793,,"4211011800107420001000864","두미르마을","강원특별자치도 춘천시 영서로 2793","200772","24236","","1","",127.727463182293,37.9018863623474
"MA010120220805451189","비전공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","51","강원특별자치도","51780","철원군","51780310","서면","5178031022","서면","5178031022111400032","1","대지",1140,32,"강원특별자치도 철원군 서면 와수리 1140-32","517803230024","강원특별자치도 철원군 서면 와수로",157,1,"4278031022111400032015829","중앙파크","강원특별자치도 철원군 서면 와수로 157-1","269841","24059","","","",127.437444752877,38.2378911645402
"MA010120220805451142","포차천국","","I2","음식","I211","주점","I21104","요리 주점","I56219","기타 주점업","51","강원특별자치도","51110","춘천시","51110520","교동","5111012200","교동","5111012200101560004","1","대지",156,4,"강원특별자치도 춘천시 교동 156-4","511103218020","강원특별자치도 춘천시 성심로",9,,"4211012200101560004008249","","강원특별자치도 춘천시 성심로 9","200060","24258","","1","",127.739595428854,37.8827490008463
"MA010120220805453845","뷰티메이드","","S2","수리·개인","S207","이용·미용","S20702","피부 관리실","S96113","피부 미용업","51","강원특별자치도","51130","원주시","51130330","지정면","5113033023","지정면","5113033023114680000","1","대지",1468,,"강원특별자치도 원주시 지정면 가곡리 1468","511303350530","강원특별자치도 원주시 지정면 신지정로",255,,"4213033023114680000000001","이지더원더그레이스아파트","강원특별자치도 원주시 지정면 신지정로 255","220821","26346","","1","",127.868214764112,37.376481772045
"MA010120220805453932","피자헐","","I2","음식","I210","기타 간이","I21003","피자","I56192","피자, 햄버거, 샌드위치 및 유사 음식점업","51","강원특별자치도","51720","홍천군","51720250","홍천읍","5172025023","홍천읍","5172025023103250012","1","대지",325,12,"강원특별자치도 홍천군 홍천읍 희망리 325-12","517203225033","강원특별자치도 홍천군 홍천읍 신장대로",53,,"4272025023103250012008595","","강원특별자치도 홍천군 홍천읍 신장대로 53","250809","25136","","","",127.882152215614,37.6904608935655
"MA010120220805454247","스테이캠프펜션","","I1","숙박","I101","일반 숙박","I10103","펜션","I55109","기타 일반 및 생활 숙박시설 운영업","51","강원특별자치도","51760","평창군","51760340","봉평면","5176034027","봉평면","5176034027102530001","1","대지",253,1,"강원특별자치도 평창군 봉평면 흥정리 253-1","517604484425","강원특별자치도 평창군 봉평면 흥정계곡1길",9,2,"4276034027102530000002411","","강원특별자치도 평창군 봉평면 흥정계곡1길 9-2","232923","25300","","","",128.3491241159,37.6332542770776
"MA010120220805454485","태봉인테리어","","M1","과학·기술","M112","전문 디자인","M11201","인테리어 디자인업","F42499","그 외 기타 건축 마무리 공사업","51","강원특별자치도","51150","강릉시","51150665","경포동","5115013600","난곡동","5115013600103910008","1","대지",391,8,"강원특별자치도 강릉시 난곡동 391-8","511504460739","강원특별자치도 강릉시 운정길11번길",80,9,"4215013600103910008000001","","강원특별자치도 강릉시 운정길11번길 80-9","210360","25463","","","",128.873517520475,37.7875238470491
"MA010120220805454437","타코잉닭","","I2","음식","I204","서양식","I20499","기타 서양식 음식점","I56111","한식 일반 음식점업","51","강원특별자치도","51110","춘천시","51110611","후평3동","5111012000","후평동","5111012000108110003","1","대지",811,3,"강원특별자치도 춘천시 후평동 811-3","511104454813","강원특별자치도 춘천시 후석로258번길",28,,"4211012000108110003032776","","강원특별자치도 춘천시 후석로258번길 28","200962","24312","","1","",127.755686033359,37.8744940285313
"MA010120220805452933","해맞이모텔","","I1","숙박","I101","일반 숙박","I10102","여관/모텔","I55102","여관업","51","강원특별자치도","51150","강릉시","51150340","강동면","5115034024","강동면","5115034024101160004","1","대지",116,4,"강원특별자치도 강릉시 강동면 안인진리 116-4","511503220032","강원특별자치도 강릉시 강동면 율곡로",1847,21,"4215034024001160004039203","","강원특별자치도 강릉시 강동면 율곡로 1847-21","210824","25626","","","",128.988737233473,37.7325884359296
"MA010120220805452751","선비촌","","I2","음식","I211","주점","I21104","요리 주점","I56219","기타 주점업","51","강원특별자치도","51820","고성군","51820253","거진읍","5182025321","거진읍","5182025321103090005","1","대지",309,5,"강원특별자치도 고성군 거진읍 거진리 309-5","518204502033","강원특별자치도 고성군 거진읍 거탄진로129번길",11,,"4282025321103080004018248","한마당노래방","강원특별자치도 고성군 거진읍 거탄진로129번길 11","219901","24716","","1","",128.453845403133,38.4468872493277
"MA010120220805453014","초록민박","","I1","숙박","I101","일반 숙박","I10102","여관/모텔","I55109","기타 일반 및 생활 숙박시설 운영업","51","강원특별자치도","51150","강릉시","51150370","연곡면","5115037029","연곡면","5115037029105920005","1","대지",592,5,"강원특별자치도 강릉시 연곡면 퇴곡리 592-5","511503220059","강원특별자치도 강릉시 연곡면 진고개로",1612,10,"4215037029105920005000001","","강원특별자치도 강릉시 연곡면 진고개로 1612-10","210865","25426","","","",128.715083309721,37.8466537893784
"MA010120220805452835","금학퇴비","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","51","강원특별자치도","51780","철원군","51780256","갈말읍","5178025623","갈말읍","5178025623100810020","1","대지",81,20,"강원특별자치도 철원군 갈말읍 강포리 81-20","517803000136","강원특별자치도 철원군 갈말읍 호국로",4394,,"4278025623100810006032163","삼흥타이어","강원특별자치도 철원군 갈말읍 호국로 4394","269801","24046","","","",127.29315990002,38.1172281346429
"MA010120220805452840","여우네손뜨개방","","G2","소매","G209","섬유·의복·신발 소매","G20909","실/섬유제품 소매업","G47429","섬유 원단, 실 및 기타 섬유제품 소매업","51","강원특별자치도","51110","춘천시","51110545","약사명동","5111010900","죽림동","5111010900100110004","1","대지",11,4,"강원특별자치도 춘천시 죽림동 11-4","511104454476","강원특별자치도 춘천시 약사고개길",13,,"4211010900100320000023432","제일백화점","강원특별자치도 춘천시 약사고개길 13","200050","24355","","1","",127.726052613529,37.8774832964733
"MA010120220805453403","동해썬팅","","G2","소매","G203","모터사이클 소매","G20301","모터사이클 및 부품 소매업","G45219","기타 자동차 신품 부품 및 내장품 판매업","51","강원특별자치도","51170","동해시","51170530","북삼동","5117010600","효가동","5117010600102750003","1","대지",275,3,"강원특별자치도 동해시 효가동 275-3","511702000023","강원특별자치도 동해시 동해대로",5064,,"4217010600102750003000001","","강원특별자치도 동해시 동해대로 5064","240160","25785","","","",129.110989432794,37.4981605169363
"MA010120220805453410","꼭지네식당","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51150","강릉시","51150340","강동면","5115034023","강동면","5115034023105580050","1","대지",558,50,"강원특별자치도 강릉시 강동면 안인리 558-50","511504460324","강원특별자치도 강릉시 강동면 대동안길",15,,"4215034023005580050042372","","강원특별자치도 강릉시 강동면 대동안길 15","210824","25620","","","",128.977947550861,37.7256324645495
"MA010120220805453283","블루스카이레포츠","","G2","소매","G213","오락용품 소매","G21304","운동용품 소매업","G47631","운동 및 경기용품 소매업","51","강원특별자치도","51110","춘천시","51110400","남산면","5111040029","남산면","5111040029100290007","1","대지",29,7,"강원특별자치도 춘천시 남산면 백양리 29-7","511104454304","강원특별자치도 춘천시 남산면 북한강변길",688,,"4211040029100290001037053","엘리시안강촌","강원특별자치도 춘천시 남산면 북한강변길 688","200914","24464","","","",127.57879577295,37.8301320342357
"MA010120220805455881","합자회사건축사사무소디자인그룹아키토피아","","M1","과학·기술","M109","기술 서비스","M10901","건축 설계 및 관련 서비스업","M72111","건축 설계 및 관련 서비스업","51","강원특별자치도","51780","철원군","51780256","갈말읍","5178025621","갈말읍","5178025621106480001","1","대지",648,1,"강원특별자치도 철원군 갈말읍 신철원리 648-1","517803230015","강원특별자치도 철원군 갈말읍 삼부연로",46,,"4278025621106480001034988","","강원특별자치도 철원군 갈말읍 삼부연로 46","269805","24050","","","",127.312996042065,38.1460058405734
"MA010120220805456014","아워홈근로복지공단정","","I2","음식","I207","구내식당·뷔페","I20701","구내식당","I56130","기관 구내식당업","51","강원특별자치도","51770","정선군","51770250","정선읍","5177025021","정선읍","5177025021104100003","1","대지",410,3,"강원특별자치도 정선군 정선읍 봉양리 410-3","517704487141","강원특별자치도 정선군 정선읍 봉양1길",145,,"4277025021104300000007089","","강원특별자치도 정선군 정선읍 봉양1길 145","233804","26129","","1","",128.660296198822,37.3832544129921
"MA010120220805455774","양리단길컴퍼니","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","51","강원특별자치도","51830","양양군","51830340","현남면","5183034021","현남면","5183034021106380001","1","대지",638,1,"강원특별자치도 양양군 현남면 인구리 638-1","518304505161","강원특별자치도 양양군 현남면 인구길",28,21,"4283034021106380001001673","어메이징모텔","강원특별자치도 양양군 현남면 인구길 28-21","215842","25053","","4","",128.761934786659,37.9683382247879
"MA010120220805455580","참참참그래픽","","M1","과학·기술","M112","전문 디자인","M11203","시각 디자인업","M73203","시각 디자인업","51","강원특별자치도","51110","춘천시","51110675","강남동","5111012100","온의동","5111012100105150003","1","대지",515,3,"강원특별자치도 춘천시 온의동 515-3","511103218036","강원특별자치도 춘천시 춘주로",89,,"4211012100105150003000001","","강원특별자치도 춘천시 춘주로 89","200938","24436","","4","",127.719846906111,37.8622322898941
"MA010120220805454895","황조매점","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","51","강원특별자치도","51230","삼척시","51230250","도계읍","5123025032","도계읍","5123025032101550000","1","대지",155,,"강원특별자치도 삼척시 도계읍 황조리 155","512304472355","강원특별자치도 삼척시 도계읍 황조길",46,,"4223025032101560000000001","경동아파트","강원특별자치도 삼척시 도계읍 황조길 46","245907","25949","","1","",129.085013731228,37.2096816942337
"MA010120220805454699","핏앤피트니스기업도시점","","R1","예술·스포츠","R103","스포츠 서비스","R10307","헬스장","R91132","체력 단련시설 운영업","51","강원특별자치도","51130","원주시","51130330","지정면","5113033023","지정면","5113033023113490002","1","대지",1349,2,"강원특별자치도 원주시 지정면 가곡리 1349-2","511303350530","강원특별자치도 원주시 지정면 신지정로",172,,"4213033023113490002000001","","강원특별자치도 원주시 지정면 신지정로 172","220821","26353","","6","",127.877657697997,37.3744464027399
"MA010120220805455148","지에스25인제갯골점","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","51","강원특별자치도","51810","인제군","51810250","인제읍","5181025022","인제읍","5181025022103790001","1","대지",379,1,"강원특별자치도 인제군 인제읍 남북리 379-1","518103233020","강원특별자치도 인제군 인제읍 인제로",103,,"4281025022103790001000001","","강원특별자치도 인제군 인제읍 인제로 103","252805","24624","","","",128.163954314807,38.0637114892181
"MA010120220805454585","아이블링","","S2","수리·개인","S207","이용·미용","S20702","피부 관리실","S96113","피부 미용업","51","강원특별자치도","51130","원주시","51130675","반곡관설동","5113011600","관설동","5113011600117300007","1","대지",1730,7,"강원특별자치도 원주시 관설동 1730-7","511304457053","강원특별자치도 원주시 관설안길",19,12,"4213011600117300007000001","","강원특별자치도 원주시 관설안길 19-12","220934","26472","","1","",127.961907088003,37.3172108118756
"MA010120220805455346","돌집쌈밥","","I2","음식","I201","한식","I20101","백반/한정식","I56113","한식 육류 요리 전문점","51","강원특별자치도","51790","화천군","51790310","간동면","5179031023","간동면","5179031023106820001","1","대지",682,1,"강원특별자치도 화천군 간동면 간척리 682-1","517903218052","강원특별자치도 화천군 간동면 춘양로",924,,"4279031023106820001000001","","강원특별자치도 화천군 간동면 춘양로 924","209821","24139","","","",127.820638062155,38.0285138072997
"MA010120220805458017","세븐일레븐연곡삼우","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","51","강원특별자치도","51150","강릉시","51150370","연곡면","5115037022","연곡면","5115037022103050002","1","대지",305,2,"강원특별자치도 강릉시 연곡면 영진리 305-2","511503220022","강원특별자치도 강릉시 연곡면 연주로",132,,"4215037022003050002053360","삼우그린아파트","강원특별자치도 강릉시 연곡면 연주로 132","210861","25428","","1","",128.83866225735,37.8677781504482
"MA010120220805457795","선복티테라피","","G2","소매","G206","음료 소매","G20603","생수/음료 소매업","G47221","음료 소매업","51","강원특별자치도","51150","강릉시","51150510","홍제동","5115010100","홍제동","5115010100102190037","1","대지",219,37,"강원특별자치도 강릉시 홍제동 219-37","511504461050","강원특별자치도 강릉시 홍제로71번길",6,,"4215010100102190037000001","","강원특별자치도 강릉시 홍제로71번길 6","210948","25526","","","",128.883710819779,37.7539749379031
"MA010120220805457605","바다소식","","I2","음식","I201","한식","I20111","횟집","I56114","한식 해산물 요리 전문점","51","강원특별자치도","51130","원주시","51130310","소초면","5113031021","소초면","5113031021106380000","1","대지",638,,"강원특별자치도 원주시 소초면 평장리 638","511303219054","강원특별자치도 원주시 소초면 치악로",2750,,"4213031021106380000031336","","강원특별자치도 원주시 소초면 치악로 2750","220835","26305","","","",127.999228791214,37.4144917037942
"MA010120220805457863","구쓰헤어","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","51","강원특별자치도","51830","양양군","51830250","양양읍","5183025021","양양읍","5183025021100860004","1","대지",86,4,"강원특별자치도 양양군 양양읍 남문리 86-4","518303235016","강원특별자치도 양양군 양양읍 양양로",74,1,"4283025021100860004012066","","강원특별자치도 양양군 양양읍 양양로 74-1","215804","25023","","","",128.621046447825,38.0749792768876
"MA010120220805458274","정희네","","I2","음식","I210","기타 간이","I21099","그 외 기타 간이 음식점","I56199","간이 음식 포장 판매 전문점","51","강원특별자치도","51770","정선군","51770350","임계면","5177035023","임계면","5177035023105230008","1","대지",523,8,"강원특별자치도 정선군 임계면 직원리 523-8","517703219074","강원특별자치도 정선군 임계면 서동로",5928,,"4277035023105230008024872","","강원특별자치도 정선군 임계면 서동로 5928","233871","26112","","","",128.944430910782,37.5334892049394
"MA010120220805457496","명성반점솔올점","","I2","음식","I202","중식","I20201","중국집","I56121","중식 음식점업","51","강원특별자치도","51150","강릉시","51150550","교1동","5115011000","교동","5115011000119070003","1","대지",1907,3,"강원특별자치도 강릉시 교동 1907-3","511503220048","강원특별자치도 강릉시 하슬라로",129,,"4215011000119070003027637","","강원특별자치도 강릉시 하슬라로 129","210924","25516","","","",128.873259060455,37.7616935145786
"MA010120220805456566","더플래닝","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","51","강원특별자치도","51720","홍천군","51720380","북방면","5172038032","북방면","5172038032105920001","1","대지",592,1,"강원특별자치도 홍천군 북방면 노일리 592-1","517204475127","강원특별자치도 홍천군 북방면 노일로38번길",86,,"4272038032105920001000001","","강원특별자치도 홍천군 북방면 노일로38번길 86","250882","25111","","","",127.74179760345,37.6747929829311
"MA010120220805457092","디자인소선길","","M1","과학·기술","M112","전문 디자인","M11203","시각 디자인업","M73203","시각 디자인업","51","강원특별자치도","51110","춘천시","51110580","소양동","5111011600","소양로4가","5111011600101030011","1","대지",103,11,"강원특별자치도 춘천시 소양로4가 103-11","511104454006","강원특별자치도 춘천시 가연길",17,,"4211011600101030011014481","","강원특별자치도 춘천시 가연길 17","200114","24275","","","",127.721458344094,37.8779680825837
"MA010120220805456583","알트케이셀렉션미디어","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","51","강원특별자치도","51130","원주시","51130675","반곡관설동","5113011700","반곡동","5113011700118800009","1","대지",1880,9,"강원특별자치도 원주시 반곡동 1880-9","511303219085","강원특별자치도 원주시 양지로",20,,"4213011700118800009000001","","강원특별자치도 원주시 양지로 20","220170","26465","","","",127.981006632479,37.3244603938501
"MA010120220805456588","춘천제일식자재","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47121","슈퍼마켓","51","강원특별자치도","51110","춘천시","51110675","강남동","5111012500","삼천동","5111012500100670004","1","대지",67,4,"강원특별자치도 춘천시 삼천동 67-4","511103218030","강원특별자치도 춘천시 옛경춘로",742,,"4211012500200230001012499","","강원특별자치도 춘천시 옛경춘로 742","200200","24431","","","",127.707861422836,37.86392413224
"MA010120220805457308","미래공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","51","강원특별자치도","51780","철원군","51780310","서면","5178031022","서면","5178031022113440003","1","대지",1344,3,"강원특별자치도 철원군 서면 와수리 1344-3","517803230024","강원특별자치도 철원군 서면 와수로",85,1,"4278031022113440003016210","미래공인중개사","강원특별자치도 철원군 서면 와수로 85-1","269841","24061","","","",127.433593327715,38.2322326008249
"MA010120220805457485","자담치킨단관","","I2","음식","I210","기타 간이","I21006","치킨","I56193","치킨 전문점","51","강원특별자치도","51130","원주시","51130675","반곡관설동","5113011600","관설동","5113011600117130001","1","대지",1713,1,"강원특별자치도 원주시 관설동 1713-1","511304457133","강원특별자치도 원주시 단관초교길",9,,"4213011600117130001001941","원주단관청솔6차아파트","강원특별자치도 원주시 단관초교길 9","220771","26473","","","",127.965517361535,37.3175273098035
"MA010120220805456981","정원농원","","G2","소매","G205","식료품 소매","G20506","채소/과일 소매업","G47215","채소, 과실 및 뿌리작물 소매업","51","강원특별자치도","51130","원주시","51130310","소초면","5113031021","소초면","5113031021108540000","1","대지",854,,"강원특별자치도 원주시 소초면 평장리 854","511303219054","강원특별자치도 원주시 소초면 치악로",2838,,"4213031021108540000031542","","강원특별자치도 원주시 소초면 치악로 2838","220835","26305","","1","",128.003996544157,37.4213309987233
"MA010120220805456852","아리아나프라워","","G2","소매","G219","식물 소매","G21901","꽃집","G47851","화초 및 식물 소매업","51","강원특별자치도","51150","강릉시","51150250","주문진읍","5115025022","주문진읍","5115025022101930020","1","대지",193,20,"강원특별자치도 강릉시 주문진읍 교항리 193-20","511503220036","강원특별자치도 강릉시 주문진읍 장성로",45,,"4215025022101930020000001","","강원특별자치도 강릉시 주문진읍 장성로 45","210801","25414","","","",128.825320266866,37.8882712353368
"MA010120220805456984","블룸청과","","G2","소매","G205","식료품 소매","G20506","채소/과일 소매업","G47215","채소, 과실 및 뿌리작물 소매업","51","강원특별자치도","51110","춘천시","51110675","강남동","5111012100","온의동","5111012100105350007","1","대지",535,7,"강원특별자치도 춘천시 온의동 535-7","511104454712","강원특별자치도 춘천시 충혼길52번길",19,18,"4211012100105350007018820","","강원특별자치도 춘천시 충혼길52번길 19-18","200938","24438","","","",127.717843443748,37.8600920640446
"MA010120220805459630","북촌손만두","","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","51","강원특별자치도","51150","강릉시","51150520","중앙동","5115010400","성내동","5115010400100080005","1","대지",8,5,"강원특별자치도 강릉시 성내동 8-5","511503220034","강원특별자치도 강릉시 임영로",122,,"4215010400100080005000424","","강원특별자치도 강릉시 임영로 122","210040","25539","","","",128.893601081482,37.7525848729605
"MA010120220805459981","퇴계닭갈비","","I2","음식","I201","한식","I20110","닭/오리고기 구이/찜","I56113","한식 육류 요리 전문점","51","강원특별자치도","51110","춘천시","51110660","퇴계동","5111012300","퇴계동","5111012300111700006","1","대지",1170,6,"강원특별자치도 춘천시 퇴계동 1170-6","511104454123","강원특별자치도 춘천시 남춘로5번길",16,,"4211012300100000000000042","","강원특별자치도 춘천시 남춘로5번길 16","200943","24369","","2","",127.728266117991,37.8628647200483
"MA010120220805459651","빌텍당구장","","R1","예술·스포츠","R103","스포츠 서비스","R10310","당구장","R91135","당구장 운영업","51","강원특별자치도","51130","원주시","51130515","중앙동","5113010100","중앙동","5113010100101260002","1","대지",126,2,"강원특별자치도 원주시 중앙동 126-2","511304457021","강원특별자치도 원주시 감영길",37,,"4213010100101260002000001","","강원특별자치도 원주시 감영길 37","220904","26428","","3","",127.951416880742,37.3482683847374
"MA010120220805460513","쿠프만153","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51110","춘천시","51110640","효자3동","5111011200","효자동","5111011200106320001","1","대지",632,1,"강원특별자치도 춘천시 효자동 632-1","511103218018","강원특별자치도 춘천시 서부대성로",241,,"4211011200106320001028228","","강원특별자치도 춘천시 서부대성로 241","200947","24287","","2","",127.744813629466,37.8728130728481
"MA010120220805460493","오월애만두전골","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51110","춘천시","51110611","후평3동","5111012000","후평동","5111012000108170001","1","대지",817,1,"강원특별자치도 춘천시 후평동 817-1","511104454813","강원특별자치도 춘천시 후석로258번길",18,,"4211012000108170001032718","","강원특별자치도 춘천시 후석로258번길 18","200962","24312","","1","",127.754424336838,37.8744823934666
"MA010120220805459461","세진한우실비","","I2","음식","I201","한식","I20108","소고기 구이/찜","I56113","한식 육류 요리 전문점","51","강원특별자치도","51230","삼척시","51230250","도계읍","5123025030","도계읍","5123025030103900006","1","대지",390,6,"강원특별자치도 삼척시 도계읍 도계리 390-6","512303224007","강원특별자치도 삼척시 도계읍 도계로",290,9,"4223025030103900006000001","세진한우실비","강원특별자치도 삼척시 도계읍 도계로 290-9","245905","25947","","","",129.044908644572,37.2351376489687
"MA010120220805459420","윈네트웍스","","G2","소매","G208","가전·통신 소매","G20802","핸드폰 소매업","G47312","통신기기 소매업","51","강원특별자치도","51170","동해시","51170540","부곡동","5117011000","부곡동","5117011000100870000","1","대지",87,,"강원특별자치도 동해시 부곡동 87","511703221018","강원특별자치도 동해시 발한로",42,,"4217011000000870000001294","KT동해지점","강원특별자치도 동해시 발한로 42","240814","25734","","","",129.104089490715,37.5364564428893
"MA010120220805458684","해바라기","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51720","홍천군","51720250","홍천읍","5172025024","홍천읍","5172025024101930000","1","대지",193,,"강원특별자치도 홍천군 홍천읍 갈마곡리 193","517203225003","강원특별자치도 홍천군 홍천읍 공작산로",47,,"4272025024101930000000001","","강원특별자치도 홍천군 홍천읍 공작산로 47","250801","25130","","","",127.898070050489,37.6918633563709
"MA010120220805458748","스크린다함께야구왕","","R1","예술·스포츠","R103","스포츠 서비스","R10311","골프 연습장","R91139","그 외 기타 스포츠시설 운영업","51","강원특별자치도","51790","화천군","51790340","사내면","5179034021","사내면","5179034021104570075","1","대지",457,75,"강원특별자치도 화천군 사내면 사창리 457-75","517904493052","강원특별자치도 화천군 사내면 사내로5길",9,,"4279034021104570075000001","","강원특별자치도 화천군 사내면 사내로5길 9","209834","24155","","","",127.521082662814,38.0708510557317
"MA010120220805462326","굿초이스","","I2","음식","I211","주점","I21104","요리 주점","I56219","기타 주점업","51","강원특별자치도","51190","태백시","51190535","삼수동","5119010100","황지동","5119010100102530009","1","대지",253,9,"강원특별자치도 태백시 황지동 253-9","511904466045","강원특별자치도 태백시 먹거리길",102,,"4219010100102530009005351","","강원특별자치도 태백시 먹거리길 102","235801","26008","","","",128.989520644827,37.1741225123876
"MA010120220805461572","강가애금빛펜션","","I1","숙박","I101","일반 숙박","I10103","펜션","I55104","민박업","51","강원특별자치도","51750","영월군","51750355","한반도면","5175035523","한반도면","5175035523107050002","1","대지",705,2,"강원특별자치도 영월군 한반도면 신천리 705-2","517504481244","강원특별자치도 영월군 한반도면 화랏길",282,25,"4275035523107050002000001","","강원특별자치도 영월군 한반도면 화랏길 282-25","230842","26212","","","",128.307549761461,37.2289761139445
"MA010120220805461816","고향닭갈비","","I2","음식","I201","한식","I20110","닭/오리고기 구이/찜","I56113","한식 육류 요리 전문점","51","강원특별자치도","51720","홍천군","51720250","홍천읍","5172025023","홍천읍","5172025023103260009","1","대지",326,9,"강원특별자치도 홍천군 홍천읍 희망리 326-9","517203225033","강원특별자치도 홍천군 홍천읍 신장대로",58,,"4272025023103260009009934","","강원특별자치도 홍천군 홍천읍 신장대로 58","250809","25136","","","",127.882662789833,37.6902541590718
"MA010120220805462336","정선애장어먹으러와요","","I2","음식","I201","한식","I20112","해산물 구이/찜","I56114","한식 해산물 요리 전문점","51","강원특별자치도","51770","정선군","51770340","북평면","5177034022","북평면","5177034022100430001","1","대지",43,1,"강원특별자치도 정선군 북평면 북평리 43-1","517704487316","강원특별자치도 정선군 북평면 장열길",13,,"4277034022100430001000001","","강원특별자치도 정선군 북평면 장열길 13","233851","26101","","","",128.675306994137,37.4566080458379
"MA010120220805462108","예가","","I2","음식","I211","주점","I21104","요리 주점","I56219","기타 주점업","51","강원특별자치도","51110","춘천시","51110675","강남동","5111012100","온의동","5111012100105150001","1","대지",515,1,"강원특별자치도 춘천시 온의동 515-1","511104454496","강원특별자치도 춘천시 영서로2279번길",30,,"4211012100105150001018689","","강원특별자치도 춘천시 영서로2279번길 30","200938","24436","","1","",127.719822777693,37.8626016549324
"MA010120220805461548","장작블루스","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51130","원주시","51130590","단계동","5113011000","단계동","5113011000110990003","1","대지",1099,3,"강원특별자치도 원주시 단계동 1099-3","511304457242","강원특별자치도 원주시 백간공원길",15,,"4213011000110990003000001","","강원특별자치도 원주시 백간공원길 15","220100","26422","","1","",127.92632442466,37.3493007092459
"MA010120220805462318","그리운언덕","","I1","숙박","I101","일반 숙박","I10103","펜션","I55109","기타 일반 및 생활 숙박시설 운영업","51","강원특별자치도","51720","홍천군","51720380","북방면","5172038030","북방면","5172038030103980000","1","대지",398,,"강원특별자치도 홍천군 북방면 원소리 398","517204475282","강원특별자치도 홍천군 북방면 벌업길85번길",40,2,"4272038030104000000012952","","강원특별자치도 홍천군 북방면 벌업길85번길 40-2","250882","25111","","","",127.749141329136,37.7125000377872
"MA010120220805461337","넘버85가든","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","51","강원특별자치도","51760","평창군","51760250","평창읍","5176025022","평창읍","5176025022101510006","1","대지",151,6,"강원특별자치도 평창군 평창읍 중리 151-6","517603228005","강원특별자치도 평창군 평창읍 노성로",225,19,"4276025022101510006000001","","강원특별자치도 평창군 평창읍 노성로 225-19","232806","25375","","1","",128.403437205547,37.3698477683032
"MA010120220805461348","피그놀리아커피","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","51","강원특별자치도","51150","강릉시","51150580","초당동","5115011200","초당동","5115011200103360000","1","대지",336,,"강원특별자치도 강릉시 초당동 336","511503220009","강원특별자치도 강릉시 난설헌로",195,,"4215011200103360000017083","","강원특별자치도 강릉시 난설헌로 195","210120","25466","","1","",128.911400786498,37.7909941342751
